   6473      6404.102 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6474      6405.205 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6475      6406.305 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6476      6407.405 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6477      6408.505 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6478      6409.207 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
   6479      6409.604 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6480      6410.704 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6481      6411.804 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6482      6412.904 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6483      6414.005 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6484      6415.107 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6485      6416.207 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6486      6417.307 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6487      6418.407 DT     0200 Rx 8  01 7A 24 01 7A 24 00 00 
   6488      6419.214 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
   6489      6419.506 DT     0200 Rx 8  01 7A 24 01 7A 24 00 00 
   6490      6420.606 DT     0200 Rx 8  01 7A 24 01 7A 24 00 00 
   6491      6421.706 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6492      6422.807 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6493      6423.907 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6494      6425.007 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6495      6426.109 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6496      6427.209 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6497      6428.310 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6498      6429.212 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
   6499      6429.450 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6500      6430.508 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6501      6431.609 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6502      6432.709 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6503      6433.809 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6504      6434.909 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6505      6436.009 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6506      6437.110 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6507      6438.211 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6508      6439.213 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
   6509      6439.451 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6510      6440.409 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6511      6441.510 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6512      6442.610 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6513      6443.710 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6514      6444.810 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6515      6445.911 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6516      6447.011 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6517      6448.111 DT     0200 Rx 8  01 7A 24 01 7A 24 00 00 
   6518      6449.219 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
   6519      6449.457 DT     0200 Rx 8  01 7A 24 01 7A 24 00 00 
   6520      6450.312 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6521      6451.412 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6522      6452.512 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6523      6453.612 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6524      6454.713 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6525      6455.813 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6526      6456.913 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6527      6458.013 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6528      6459.115 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6529      6459.356 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
   6530      6460.214 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6531      6461.314 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6532      6462.414 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6533      6463.515 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6534      6464.615 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6535      6465.715 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6536      6466.815 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6537      6467.915 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6538      6469.016 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6539      6469.256 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
   6540      6470.116 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6541      6471.216 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6542      6472.316 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6543      6473.417 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6544      6474.517 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6545      6475.617 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6546      6476.717 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6547      6477.818 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6548      6478.918 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6549      6479.220 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
   6550      6480.018 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6551      6481.118 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6552      6482.219 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6553      6483.319 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6554      6484.419 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6555      6485.519 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6556      6486.622 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6557      6487.720 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6558      6488.820 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6559      6489.224 DT     0001 Rx 8  00 01 7A 22 00 00 00 C2 
   6560      6489.920 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6561      6491.021 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6562      6492.121 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6563      6493.221 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6564      6494.321 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6565      6495.420 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6566      6496.521 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6567      6497.621 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6568      6498.721 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6569      6499.227 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
   6570      6499.822 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6571      6500.922 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6572      6502.022 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6573      6503.122 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6574      6504.222 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6575      6505.323 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6576      6506.423 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6577      6507.523 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6578      6508.623 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6579      6509.226 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
   6580      6509.724 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6581      6510.824 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6582      6511.924 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6583      6513.024 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6584      6514.125 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6585      6515.225 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6586      6516.325 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6587      6517.425 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6588      6518.526 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6589      6519.228 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
   6590      6519.626 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6591      6520.726 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6592      6521.826 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6593      6522.927 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6594      6524.027 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6595      6525.127 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6596      6526.227 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6597      6527.327 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6598      6528.428 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6599      6529.230 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
   6600      6529.528 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6601      6530.628 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6602      6531.729 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6603      6532.829 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6604      6533.929 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6605      6535.029 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6606      6536.129 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6607      6537.230 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6608      6538.330 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6609      6539.232 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
   6610      6539.470 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6611      6540.531 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6612      6541.631 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6613      6542.731 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6614      6543.831 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6615      6544.931 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6616      6546.032 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6617      6547.132 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6618      6548.232 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6619      6549.238 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
   6620      6549.477 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6621      6550.433 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6622      6551.533 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6623      6552.632 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6624      6553.732 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6625      6554.833 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6626      6555.933 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6627      6557.033 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6628      6558.133 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6629      6559.235 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
   6630      6559.474 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6631      6560.334 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6632      6561.434 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6633      6562.534 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6634      6563.635 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6635      6564.735 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6636      6565.835 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6637      6566.935 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6638      6568.035 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6639      6569.136 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6640      6569.380 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
   6641      6570.236 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6642      6571.336 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6643      6572.437 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6644      6573.537 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6645      6574.637 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6646      6575.737 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6647      6576.837 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6648      6577.938 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6649      6579.038 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6650      6579.278 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
   6651      6580.138 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6652      6581.238 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6653      6582.339 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6654      6583.439 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6655      6584.539 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6656      6585.639 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6657      6586.740 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6658      6587.840 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6659      6588.940 DT     0200 Rx 8  01 7A 23 01 7A 22 00 00 
   6660      6589.242 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
   6661      6590.040 DT     0200 Rx 8  01 7A 23 01 7A 22 00 00 
   6662      6591.141 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6663      6592.241 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6664      6593.341 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6665      6594.441 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6666      6595.542 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6667      6596.642 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6668      6597.742 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6669      6598.842 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6670      6599.248 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
   6671      6599.943 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6672      6601.043 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6673      6602.143 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6674      6603.243 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6675      6604.344 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6676      6605.444 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6677      6606.544 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6678      6607.644 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6679      6608.744 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6680      6609.246 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
   6681      6609.844 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6682      6610.944 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6683      6612.044 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6684      6613.144 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6685      6614.245 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6686      6615.345 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6687      6616.445 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6688      6617.545 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6689      6618.646 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6690      6619.252 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
   6691      6619.746 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6692      6620.846 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6693      6621.946 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6694      6623.047 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6695      6624.147 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6696      6625.247 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6697      6626.347 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6698      6627.448 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6699      6628.548 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6700      6629.250 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
   6701      6629.648 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6702      6630.748 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6703      6631.849 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6704      6632.949 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6705      6634.049 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6706      6635.149 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6707      6636.250 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6708      6637.350 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6709      6638.450 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6710      6639.252 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
   6711      6639.550 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6712      6640.651 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6713      6641.751 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6714      6642.851 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6715      6643.951 DT     0200 Rx 8  01 7A 22 01 7A 22 00 00 
   6716      6645.051 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6717      6646.152 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6718      6647.252 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6719      6648.352 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6720      6649.254 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
   6721      6649.493 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6722      6650.553 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6723      6651.653 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6724      6652.753 DT     0200 Rx 8  01 7A 22 01 7A 22 00 00 
   6725      6653.853 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6726      6654.954 DT     0200 Rx 8  01 7A 22 01 7A 22 00 00 
   6727      6656.054 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6728      6657.154 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6729      6658.254 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6730      6659.257 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
   6731      6659.495 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6732      6660.455 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6733      6661.555 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6734      6662.655 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6735      6663.756 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6736      6664.856 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6737      6665.955 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6738      6667.055 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6739      6668.156 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6740      6669.262 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
   6741      6669.500 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6742      6670.356 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6743      6671.456 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6744      6672.557 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6745      6673.657 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6746      6674.757 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6747      6675.857 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6748      6676.957 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6749      6678.058 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6750      6679.158 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6751      6679.398 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
   6752      6680.258 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6753      6681.359 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6754      6682.459 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6755      6683.559 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6756      6684.659 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6757      6685.759 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6758      6686.860 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6759      6687.960 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6760      6689.060 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6761      6689.302 DT     0001 Rx 8  00 01 7A 22 00 00 00 C2 
   6762      6690.161 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6763      6691.261 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6764      6692.361 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6765      6693.461 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6766      6694.561 DT     0200 Rx 8  01 7A 22 01 7A 23 00 00 
   6767      6695.662 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6768      6696.762 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6769      6697.862 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6770      6698.962 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6771      6699.268 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
   6772      6700.063 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6773      6701.163 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6774      6702.263 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6775      6703.363 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6776      6704.464 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6777      6705.564 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6778      6706.664 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6779      6707.764 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6780      6708.864 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6781      6709.267 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
   6782      6709.965 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6783      6711.065 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6784      6712.165 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6785      6713.266 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6786      6714.366 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6787      6715.466 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6788      6716.566 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6789      6717.666 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6790      6718.767 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6791      6719.269 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
   6792      6719.867 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6793      6720.967 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6794      6722.068 DT     0200 Rx 8  01 7A 23 01 7A 22 00 00 
   6795      6723.167 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6796      6724.267 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6797      6725.367 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6798      6726.467 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6799      6727.568 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6800      6728.668 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6801      6729.270 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
   6802      6729.768 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6803      6730.868 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6804      6731.969 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6805      6733.069 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6806      6734.169 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6807      6735.269 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6808      6736.370 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6809      6737.470 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6810      6738.570 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6811      6739.272 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
   6812      6739.670 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6813      6740.771 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6814      6741.871 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6815      6742.971 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6816      6744.071 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6817      6745.172 DT     0200 Rx 8  01 7A 23 01 7A 23 00 00 
   6818      6746.272 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6819      6747.372 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6820      6748.472 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
   6821      6749.278 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
   6822      6749.573 DT     0200 Rx 8  01 7A 24 01 7A 23 00 00 
